"","PROV","fecha","num_def","num_casos","num_hosp","num_uci"
"21017","09","2021-02-08",2,117,9,4
"21018","10","2021-02-08",2,33,9,0
"21019","11","2021-02-08",14,431,82,8
"21020","12","2021-02-08",5,241,18,2
"21021","13","2021-02-08",8,104,12,4
"21022","14","2021-02-08",7,131,28,9
"21023","15","2021-02-08",11,282,49,6
"21024","16","2021-02-08",1,60,8,1
"21025","17","2021-02-08",6,320,11,2
"21026","18","2021-02-08",9,324,40,3
"21027","19","2021-02-08",2,87,11,1
"21028","20","2021-02-08",4,203,22,1
"21029","21","2021-02-08",7,103,13,0
"21030","22","2021-02-08",1,28,2,1
"21031","23","2021-02-08",10,189,23,4
"21032","24","2021-02-08",3,165,24,1
"21033","25","2021-02-08",2,128,11,1
"21034","26","2021-02-08",6,40,10,3
"21035","27","2021-02-08",2,45,10,4
"21036","28","2021-02-08",56,2920,273,31
"21037","29","2021-02-08",14,508,55,5
"21038","30","2021-02-08",16,307,37,4
"21039","31","2021-02-08",3,147,14,0
"21040","32","2021-02-08",2,56,13,1
"21041","33","2021-02-08",6,241,55,3
"21042","34","2021-02-08",2,110,12,0
"21043","35","2021-02-08",1,117,18,3
"21044","36","2021-02-08",8,207,29,2
"21045","37","2021-02-08",6,92,15,2
"21046","38","2021-02-08",1,47,3,0
"21047","39","2021-02-08",0,98,14,1
"21048","40","2021-02-08",3,64,5,0
"21049","41","2021-02-08",17,497,65,9
"21050","42","2021-02-08",0,35,9,1
"21051","43","2021-02-08",7,149,1,0
"21052","44","2021-02-08",4,81,11,1
"21053","45","2021-02-08",13,287,31,1
"21054","46","2021-02-08",38,797,102,6
"21055","47","2021-02-08",6,146,28,1
"21056","48","2021-02-08",4,355,45,2
"21057","49","2021-02-08",1,21,8,2
"21058","50","2021-02-08",15,181,38,3
"21059","51","2021-02-08",0,32,1,0
"21060","52","2021-02-08",0,32,3,0
"21061","01","2021-02-09",1,115,11,0
"21062","02","2021-02-09",2,85,4,1
"21063","03","2021-02-09",28,637,68,5
"21064","04","2021-02-09",7,379,26,9
"21065","05","2021-02-09",3,33,4,0
"21066","06","2021-02-09",7,83,9,2
"21067","07","2021-02-09",5,173,14,3
"21068","08","2021-02-09",35,1772,70,7
"21069","09","2021-02-09",2,105,14,1
"21070","10","2021-02-09",2,40,11,0
"21071","11","2021-02-09",11,718,40,5
"21072","12","2021-02-09",8,179,17,5
"21073","13","2021-02-09",5,93,16,2
"21074","14","2021-02-09",8,191,18,2
"21075","15","2021-02-09",13,350,51,2
"21076","16","2021-02-09",0,35,2,0
"21077","17","2021-02-09",7,253,5,1
"21078","18","2021-02-09",12,346,36,3
"21079","19","2021-02-09",3,102,3,0
"21080","20","2021-02-09",4,207,13,5
"21081","21","2021-02-09",2,159,13,2
"21082","22","2021-02-09",0,23,6,1
"21083","23","2021-02-09",3,181,30,1
"21084","24","2021-02-09",1,99,18,1
"21085","25","2021-02-09",1,131,3,0
"21086","26","2021-02-09",4,69,10,1
"21087","27","2021-02-09",0,53,6,0
"21088","28","2021-02-09",49,3467,291,23
"21089","29","2021-02-09",18,542,60,9
"21090","30","2021-02-09",13,286,31,3
"21091","31","2021-02-09",3,92,7,0
"21092","32","2021-02-09",4,73,12,1
"21093","33","2021-02-09",10,281,57,5
"21094","34","2021-02-09",4,86,9,1
"21095","35","2021-02-09",2,135,18,4
"21096","36","2021-02-09",6,210,33,1
"21097","37","2021-02-09",7,158,15,2
"21098","38","2021-02-09",0,58,4,1
"21099","39","2021-02-09",0,95,14,3
"21100","40","2021-02-09",4,62,4,1
"21101","41","2021-02-09",14,749,44,7
"21102","42","2021-02-09",4,30,10,1
"21103","43","2021-02-09",3,133,5,0
"21104","44","2021-02-09",1,95,10,4
"21105","45","2021-02-09",7,251,18,2
"21106","46","2021-02-09",33,938,81,4
"21107","47","2021-02-09",12,148,17,0
"21108","48","2021-02-09",9,388,58,7
"21109","49","2021-02-09",0,39,7,1
"21110","50","2021-02-09",11,372,55,2
"21111","51","2021-02-09",0,35,1,0
"21112","52","2021-02-09",2,35,6,1
"21113","01","2021-02-10",3,100,6,0
"21114","02","2021-02-10",4,52,6,1
"21115","03","2021-02-10",41,572,46,3
"21116","04","2021-02-10",6,324,17,1
"21117","05","2021-02-10",4,20,5,0
"21118","06","2021-02-10",8,103,8,1
"21119","07","2021-02-10",3,106,15,4
"21120","08","2021-02-10",30,1383,79,6
"21121","09","2021-02-10",0,89,13,0
"21122","10","2021-02-10",4,38,7,1
"21123","11","2021-02-10",14,566,28,2
"21124","12","2021-02-10",4,159,10,2
"21125","13","2021-02-10",2,114,16,0
"21126","14","2021-02-10",6,163,14,0
"21127","15","2021-02-10",13,402,47,10
"21128","16","2021-02-10",4,36,6,1
"21129","17","2021-02-10",7,209,7,2
"21130","18","2021-02-10",11,303,35,2
"21131","19","2021-02-10",2,86,11,0
"21132","20","2021-02-10",7,183,8,4
"21133","21","2021-02-10",6,138,9,2
"21134","22","2021-02-10",0,24,4,0
"21135","23","2021-02-10",9,162,17,3
"21136","24","2021-02-10",7,199,19,1
"21137","25","2021-02-10",2,105,1,0
"21138","26","2021-02-10",2,44,11,1
"21139","27","2021-02-10",1,78,4,1
"21140","28","2021-02-10",43,2916,262,19
"21141","29","2021-02-10",15,582,41,4
"21142","30","2021-02-10",15,218,23,5
"21143","31","2021-02-10",2,102,10,0
"21144","32","2021-02-10",2,58,10,1
"21145","33","2021-02-10",12,269,54,5
"21146","34","2021-02-10",2,75,8,2
"21147","35","2021-02-10",3,139,12,2
"21148","36","2021-02-10",3,209,22,1
"21149","37","2021-02-10",5,138,13,0
"21150","38","2021-02-10",0,99,3,3
"21151","39","2021-02-10",4,107,11,0
"21152","40","2021-02-10",2,46,4,0
"21153","41","2021-02-10",26,623,61,7
"21154","42","2021-02-10",1,48,5,1
"21155","43","2021-02-10",4,106,2,0
"21156","44","2021-02-10",1,86,9,0
"21157","45","2021-02-10",14,199,10,2
"21158","46","2021-02-10",35,737,60,6
"21159","47","2021-02-10",9,116,16,1
"21160","48","2021-02-10",4,366,45,4
"21161","49","2021-02-10",1,25,3,2
"21162","50","2021-02-10",9,288,26,9
"21163","51","2021-02-10",0,20,0,0
"21164","52","2021-02-10",1,45,3,0
"21165","01","2021-02-11",3,92,6,0
"21166","02","2021-02-11",2,60,9,0
"21167","03","2021-02-11",16,430,43,3
"21168","04","2021-02-11",5,283,14,3
"21169","05","2021-02-11",4,21,7,0
"21170","06","2021-02-11",8,104,13,0
"21171","07","2021-02-11",4,114,10,3
"21172","08","2021-02-11",34,1386,64,8
"21173","09","2021-02-11",1,95,12,0
"21174","10","2021-02-11",3,19,5,1
"21175","11","2021-02-11",17,460,43,3
"21176","12","2021-02-11",5,152,21,1
"21177","13","2021-02-11",6,63,7,0
"21178","14","2021-02-11",11,123,27,2
"21179","15","2021-02-11",8,296,35,9
"21180","16","2021-02-11",1,38,5,0
"21181","17","2021-02-11",4,178,9,0
"21182","18","2021-02-11",8,269,26,3
"21183","19","2021-02-11",2,63,5,1
"21184","20","2021-02-11",1,130,17,1
"21185","21","2021-02-11",4,116,12,1
"21186","22","2021-02-11",0,38,2,0
"21187","23","2021-02-11",4,156,14,1
"21188","24","2021-02-11",1,133,16,0
"21189","25","2021-02-11",1,134,4,0
"21190","26","2021-02-11",3,51,9,1
"21191","27","2021-02-11",0,57,8,0
"21192","28","2021-02-11",53,2431,257,28
"21193","29","2021-02-11",19,649,46,2
"21194","30","2021-02-11",15,214,21,3
"21195","31","2021-02-11",4,107,9,3
"21196","32","2021-02-11",2,43,5,1
"21197","33","2021-02-11",13,254,39,7
"21198","34","2021-02-11",2,72,9,1
"21199","35","2021-02-11",3,186,11,3
"21200","36","2021-02-11",5,162,13,4
"21201","37","2021-02-11",8,85,15,0
"21202","38","2021-02-11",1,61,6,1
"21203","39","2021-02-11",0,60,9,3
"21204","40","2021-02-11",2,39,3,1
"21205","41","2021-02-11",10,614,37,5
"21206","42","2021-02-11",2,41,7,1
"21207","43","2021-02-11",3,128,6,0
"21208","44","2021-02-11",1,57,6,0
"21209","45","2021-02-11",12,186,7,3
"21210","46","2021-02-11",33,632,55,7
"21211","47","2021-02-11",4,108,20,3
"21212","48","2021-02-11",7,374,26,2
"21213","49","2021-02-11",1,8,2,1
"21214","50","2021-02-11",9,223,25,1
"21215","51","2021-02-11",0,29,0,1
"21216","52","2021-02-11",0,46,3,1
"21217","01","2021-02-12",4,67,6,2
"21218","02","2021-02-12",2,42,8,1
"21219","03","2021-02-12",21,413,46,6
"21220","04","2021-02-12",9,255,24,4
"21221","05","2021-02-12",3,38,2,1
"21222","06","2021-02-12",9,60,6,4
"21223","07","2021-02-12",3,152,8,0
"21224","08","2021-02-12",29,1389,68,3
"21225","09","2021-02-12",2,79,13,1
"21226","10","2021-02-12",3,25,2,0
"21227","11","2021-02-12",2,383,30,3
"21228","12","2021-02-12",2,155,12,2
"21229","13","2021-02-12",0,61,15,0
"21230","14","2021-02-12",6,139,11,1
"21231","15","2021-02-12",6,259,42,5
"21232","16","2021-02-12",3,32,4,0
"21233","17","2021-02-12",7,196,7,0
"21234","18","2021-02-12",7,257,19,0
"21235","19","2021-02-12",6,75,4,0
"21236","20","2021-02-12",4,174,25,2
"21237","21","2021-02-12",3,98,11,2
"21238","22","2021-02-12",1,29,3,1
"21239","23","2021-02-12",8,153,19,2
"21240","24","2021-02-12",3,135,19,1
"21241","25","2021-02-12",3,132,0,0
"21242","26","2021-02-12",4,48,13,0
"21243","27","2021-02-12",2,75,7,0
"21244","28","2021-02-12",43,2796,254,24
"21245","29","2021-02-12",18,441,38,1
"21246","30","2021-02-12",15,288,14,1
"21247","31","2021-02-12",2,85,15,2
"21248","32","2021-02-12",0,42,8,1
"21249","33","2021-02-12",11,224,55,6
"21250","34","2021-02-12",5,61,12,1
"21251","35","2021-02-12",4,121,16,3
"21252","36","2021-02-12",3,151,15,3
"21253","37","2021-02-12",7,78,13,0
"21254","38","2021-02-12",1,54,4,1
"21255","39","2021-02-12",0,83,17,1
"21256","40","2021-02-12",2,40,2,0
"21257","41","2021-02-12",11,645,49,6
"21258","42","2021-02-12",2,39,12,0
"21259","43","2021-02-12",6,104,4,3
"21260","44","2021-02-12",0,54,5,1
"21261","45","2021-02-12",15,151,8,4
"21262","46","2021-02-12",21,551,50,3
"21263","47","2021-02-12",2,138,18,2
"21264","48","2021-02-12",7,331,43,3
"21265","49","2021-02-12",1,13,1,0
"21266","50","2021-02-12",11,244,25,0
"21267","51","2021-02-12",1,24,2,0
"21268","52","2021-02-12",0,48,2,1
"21269","01","2021-02-13",1,57,1,0
"21270","02","2021-02-13",1,46,0,0
"21271","03","2021-02-13",23,269,25,2
"21272","04","2021-02-13",5,142,16,3
"21273","05","2021-02-13",1,13,2,0
"21274","06","2021-02-13",2,82,8,0
"21275","07","2021-02-13",5,85,9,2
"21276","08","2021-02-13",31,564,63,6
"21277","09","2021-02-13",1,36,1,1
"21278","10","2021-02-13",0,11,1,1
"21279","11","2021-02-13",7,348,22,4
"21280","12","2021-02-13",9,103,8,1
"21281","13","2021-02-13",2,31,8,0
"21282","14","2021-02-13",3,83,10,1
"21283","15","2021-02-13",6,189,27,6
"21284","16","2021-02-13",2,20,1,0
"21285","17","2021-02-13",5,55,6,0
"21286","18","2021-02-13",5,66,18,0
"21287","19","2021-02-13",2,40,3,1
"21288","20","2021-02-13",6,110,2,1
"21289","21","2021-02-13",2,60,8,1
"21290","22","2021-02-13",4,15,0,0
"21291","23","2021-02-13",2,55,7,0
"21292","24","2021-02-13",3,78,6,0
"21293","25","2021-02-13",3,56,1,0
"21294","26","2021-02-13",4,29,4,0
"21295","27","2021-02-13",4,28,3,1
"21296","28","2021-02-13",41,622,182,10
"21297","29","2021-02-13",14,359,21,3
"21298","30","2021-02-13",9,125,20,2
"21299","31","2021-02-13",1,58,6,1
"21300","32","2021-02-13",1,33,6,1
"21301","33","2021-02-13",8,192,24,2
"21302","34","2021-02-13",2,35,8,0
"21303","35","2021-02-13",1,105,15,4
"21304","36","2021-02-13",3,126,5,1
"21305","37","2021-02-13",2,71,6,0
"21306","38","2021-02-13",0,60,1,0
"21307","39","2021-02-13",1,13,13,2
"21308","40","2021-02-13",2,33,2,1
"21309","41","2021-02-13",7,253,27,5
"21310","42","2021-02-13",3,34,4,1
"21311","43","2021-02-13",4,64,3,0
"21312","44","2021-02-13",0,25,1,1
"21313","45","2021-02-13",12,54,6,1
"21314","46","2021-02-13",15,329,41,5
"21315","47","2021-02-13",4,50,11,2
"21316","48","2021-02-13",5,232,26,2
"21317","49","2021-02-13",3,8,1,1
"21318","50","2021-02-13",4,174,9,3
"21319","51","2021-02-13",0,20,1,0
"21320","52","2021-02-13",1,8,0,0
"21321","01","2021-02-14",2,52,4,1
"21322","02","2021-02-14",3,24,3,1
"21323","03","2021-02-14",18,120,17,4
"21324","04","2021-02-14",9,105,15,2
"21325","05","2021-02-14",5,13,1,0
"21326","06","2021-02-14",6,20,8,0
"21327","07","2021-02-14",4,56,4,0
"21328","08","2021-02-14",19,321,40,3
"21329","09","2021-02-14",0,23,4,0
"21330","10","2021-02-14",2,13,1,0
"21331","11","2021-02-14",9,145,31,2
"21332","12","2021-02-14",4,38,8,4
"21333","13","2021-02-14",2,10,10,1
"21334","14","2021-02-14",7,82,20,1
"21335","15","2021-02-14",10,148,24,4
"21336","16","2021-02-14",2,20,2,0
"21337","17","2021-02-14",1,63,7,1
"21338","18","2021-02-14",3,50,18,3
"21339","19","2021-02-14",3,16,3,0
"21340","20","2021-02-14",6,90,4,2
"21341","21","2021-02-14",1,20,4,0
"21342","22","2021-02-14",1,4,2,0
"21343","23","2021-02-14",2,33,7,0
"21344","24","2021-02-14",1,27,4,1
"21345","25","2021-02-14",0,36,0,0
"21346","26","2021-02-14",3,26,3,0
"21347","27","2021-02-14",2,51,2,1
"21348","28","2021-02-14",38,407,117,10
"21349","29","2021-02-14",11,121,30,3
"21350","30","2021-02-14",10,34,11,1
"21351","31","2021-02-14",4,48,5,0
"21352","32","2021-02-14",1,27,4,2
"21353","33","2021-02-14",5,143,25,2
"21354","34","2021-02-14",3,22,6,0
"21355","35","2021-02-14",0,89,3,2
"21356","36","2021-02-14",3,133,9,0
"21357","37","2021-02-14",5,38,6,0
"21358","38","2021-02-14",0,40,4,2
"21359","39","2021-02-14",3,92,7,3
"21360","40","2021-02-14",0,27,0,1
"21361","41","2021-02-14",5,165,28,1
"21362","42","2021-02-14",1,25,5,1
"21363","43","2021-02-14",2,31,4,0
"21364","44","2021-02-14",0,26,1,0
"21365","45","2021-02-14",3,32,12,4
"21366","46","2021-02-14",18,95,34,4
"21367","47","2021-02-14",0,26,11,1
"21368","48","2021-02-14",6,254,20,1
"21369","49","2021-02-14",0,0,1,0
"21370","50","2021-02-14",4,64,11,3
"21371","51","2021-02-14",0,23,0,0
"21372","52","2021-02-14",0,13,1,0
"21373","01","2021-02-15",2,39,7,1
"21374","02","2021-02-15",2,37,2,1
"21375","03","2021-02-15",12,261,25,1
"21376","04","2021-02-15",5,201,26,4
"21377","05","2021-02-15",4,12,1,0
"21378","06","2021-02-15",3,58,13,1
"21379","07","2021-02-15",5,116,12,2
"21380","08","2021-02-15",34,1662,69,4
"21381","09","2021-02-15",3,59,10,1
"21382","10","2021-02-15",2,18,2,0
"21383","11","2021-02-15",4,196,22,6
"21384","12","2021-02-15",3,66,14,0
"21385","13","2021-02-15",3,52,8,0
"21386","14","2021-02-15",2,66,23,3
"21387","15","2021-02-15",8,183,25,1
"21388","16","2021-02-15",0,13,2,0
"21389","17","2021-02-15",3,209,12,1
"21390","18","2021-02-15",14,214,21,3
"21391","19","2021-02-15",3,43,4,0
"21392","20","2021-02-15",7,106,9,1
"21393","21","2021-02-15",5,75,11,0
"21394","22","2021-02-15",1,39,2,0
"21395","23","2021-02-15",3,72,12,1
"21396","24","2021-02-15",2,100,13,0
"21397","25","2021-02-15",2,103,4,0
"21398","26","2021-02-15",2,33,5,0
"21399","27","2021-02-15",1,27,5,1
"21400","28","2021-02-15",53,2133,192,25
"21401","29","2021-02-15",13,320,31,3
"21402","30","2021-02-15",8,163,23,4
"21403","31","2021-02-15",1,63,9,1
"21404","32","2021-02-15",3,22,6,2
"21405","33","2021-02-15",8,133,31,4
"21406","34","2021-02-15",2,49,3,0
"21407","35","2021-02-15",1,75,9,2
"21408","36","2021-02-15",2,142,14,0
"21409","37","2021-02-15",1,52,12,2
"21410","38","2021-02-15",1,46,6,1
"21411","39","2021-02-15",2,100,8,1
"21412","40","2021-02-15",3,26,6,1
"21413","41","2021-02-15",6,284,42,1
"21414","42","2021-02-15",2,37,4,1
"21415","43","2021-02-15",2,117,4,0
"21416","44","2021-02-15",3,43,2,0
"21417","45","2021-02-15",4,115,15,1
"21418","46","2021-02-15",25,374,48,7
"21419","47","2021-02-15",1,70,13,4
"21420","48","2021-02-15",8,269,26,3
"21421","49","2021-02-15",1,7,3,0
"21422","50","2021-02-15",6,131,27,1
"21423","51","2021-02-15",0,22,0,0
"21424","52","2021-02-15",0,24,0,0
"21425","01","2021-02-16",2,47,5,1
"21426","02","2021-02-16",3,35,5,2
"21427","03","2021-02-16",15,288,19,2
"21428","04","2021-02-16",8,188,19,6
"21429","05","2021-02-16",2,8,2,1
"21430","06","2021-02-16",1,34,3,0
"21431","07","2021-02-16",3,101,3,1
"21432","08","2021-02-16",36,1563,53,10
"21433","09","2021-02-16",0,78,9,1
"21434","10","2021-02-16",0,16,4,0
"21435","11","2021-02-16",6,340,20,1
"21436","12","2021-02-16",1,117,3,1
"21437","13","2021-02-16",4,28,15,1
"21438","14","2021-02-16",6,115,11,0
"21439","15","2021-02-16",7,183,26,1
"21440","16","2021-02-16",1,29,1,0
"21441","17","2021-02-16",5,210,4,0
"21442","18","2021-02-16",6,199,21,3
"21443","19","2021-02-16",2,42,4,0
"21444","20","2021-02-16",3,105,10,2
"21445","21","2021-02-16",0,95,11,1
"21446","22","2021-02-16",0,19,3,0
"21447","23","2021-02-16",6,123,13,3
"21448","24","2021-02-16",3,118,4,3
"21449","25","2021-02-16",3,162,3,0
"21450","26","2021-02-16",1,32,5,1
"21451","27","2021-02-16",0,39,5,0
"21452","28","2021-02-16",48,2351,197,17
"21453","29","2021-02-16",20,472,22,2
"21454","30","2021-02-16",8,192,19,4
"21455","31","2021-02-16",1,61,6,0
"21456","32","2021-02-16",1,17,1,0
"21457","33","2021-02-16",8,169,29,3
"21458","34","2021-02-16",2,38,7,0
"21459","35","2021-02-16",1,89,12,3
"21460","36","2021-02-16",5,103,17,0
"21461","37","2021-02-16",4,62,10,0
"21462","38","2021-02-16",0,71,5,1
"21463","39","2021-02-16",2,70,9,1
"21464","40","2021-02-16",1,17,6,0
"21465","41","2021-02-16",9,395,31,4
"21466","42","2021-02-16",3,44,3,0
"21467","43","2021-02-16",2,112,0,0
"21468","44","2021-02-16",5,39,3,0
"21469","45","2021-02-16",5,116,11,1
"21470","46","2021-02-16",25,466,36,3
"21471","47","2021-02-16",5,70,17,1
"21472","48","2021-02-16",5,316,34,4
"21473","49","2021-02-16",1,13,2,0
"21474","50","2021-02-16",9,211,20,3
"21475","51","2021-02-16",0,36,1,0
"21476","52","2021-02-16",0,34,1,0
"21477","01","2021-02-17",2,69,0,0
"21478","02","2021-02-17",0,39,1,0
"21479","03","2021-02-17",15,235,34,3
"21480","04","2021-02-17",4,182,19,4
"21481","05","2021-02-17",0,37,6,0
"21482","06","2021-02-17",3,41,4,0
"21483","07","2021-02-17",2,103,6,0
"21484","08","2021-02-17",25,1341,56,7
"21485","09","2021-02-17",1,81,6,0
"21486","10","2021-02-17",0,7,0,0
"21487","11","2021-02-17",6,224,30,0
"21488","12","2021-02-17",5,93,4,2
"21489","13","2021-02-17",1,45,4,0
"21490","14","2021-02-17",4,91,12,3
"21491","15","2021-02-17",3,196,35,8
"21492","16","2021-02-17",2,12,1,0
"21493","17","2021-02-17",4,161,6,1
"21494","18","2021-02-17",9,211,26,6
"21495","19","2021-02-17",4,59,3,0
"21496","20","2021-02-17",6,133,8,1
"21497","21","2021-02-17",2,67,5,2
"21498","22","2021-02-17",2,20,2,0
"21499","23","2021-02-17",4,86,11,3
"21500","24","2021-02-17",1,103,12,1
"21501","25","2021-02-17",3,129,5,1
"21502","26","2021-02-17",2,39,7,0
"21503","27","2021-02-17",1,33,4,0
"21504","28","2021-02-17",41,2028,202,19
"21505","29","2021-02-17",10,310,40,3
"21506","30","2021-02-17",5,135,15,4
"21507","31","2021-02-17",0,80,9,3
"21508","32","2021-02-17",0,19,1,0
"21509","33","2021-02-17",2,191,22,1
"21510","34","2021-02-17",7,18,6,0
"21511","35","2021-02-17",5,80,2,4
"21512","36","2021-02-17",4,134,13,0
"21513","37","2021-02-17",3,46,5,0
"21514","38","2021-02-17",0,61,3,3
"21515","39","2021-02-17",0,52,7,2
"21516","40","2021-02-17",2,23,1,1
"21517","41","2021-02-17",12,418,29,1
"21518","42","2021-02-17",4,33,9,1
"21519","43","2021-02-17",5,80,1,0
"21520","44","2021-02-17",2,40,5,0
"21521","45","2021-02-17",9,101,9,1
"21522","46","2021-02-17",20,349,39,4
"21523","47","2021-02-17",6,67,9,0
"21524","48","2021-02-17",3,313,35,4
"21525","49","2021-02-17",1,9,3,0
"21526","50","2021-02-17",9,178,20,0
"21527","51","2021-02-17",1,18,1,2
"21528","52","2021-02-17",2,21,1,1
"21529","01","2021-02-18",2,66,3,0
"21530","02","2021-02-18",1,32,3,0
"21531","03","2021-02-18",13,189,25,3
"21532","04","2021-02-18",4,185,15,2
"21533","05","2021-02-18",0,12,1,1
"21534","06","2021-02-18",1,32,6,1
"21535","07","2021-02-18",2,78,4,0
"21536","08","2021-02-18",31,1457,60,2
"21537","09","2021-02-18",1,62,5,0
"21538","10","2021-02-18",2,33,4,0
"21539","11","2021-02-18",7,234,27,9
"21540","12","2021-02-18",4,76,4,1
"21541","13","2021-02-18",3,38,2,0
"21542","14","2021-02-18",3,115,12,1
"21543","15","2021-02-18",5,139,29,5
"21544","16","2021-02-18",3,12,1,0
"21545","17","2021-02-18",5,179,12,0
"21546","18","2021-02-18",6,193,18,4
"21547","19","2021-02-18",2,45,2,0
"21548","20","2021-02-18",3,142,12,1
"21549","21","2021-02-18",4,57,11,1
"21550","22","2021-02-18",0,17,2,0
"21551","23","2021-02-18",5,76,8,2
"21552","24","2021-02-18",2,101,11,0
"21553","25","2021-02-18",1,125,0,0
"21554","26","2021-02-18",3,15,2,0
"21555","27","2021-02-18",0,31,3,0
"21556","28","2021-02-18",36,1857,171,15
"21557","29","2021-02-18",12,327,29,4
"21558","30","2021-02-18",7,133,19,0
"21559","31","2021-02-18",2,73,8,0
"21560","32","2021-02-18",0,24,2,0
"21561","33","2021-02-18",8,191,32,6
"21562","34","2021-02-18",1,40,6,0
"21563","35","2021-02-18",0,98,9,2
"21564","36","2021-02-18",3,136,7,5
"21565","37","2021-02-18",1,33,8,0
"21566","38","2021-02-18",0,71,4,1
"21567","39","2021-02-18",1,74,13,2
"21568","40","2021-02-18",2,19,2,0
"21569","41","2021-02-18",9,344,32,0
"21570","42","2021-02-18",0,55,6,0
"21571","43","2021-02-18",4,83,3,2
"21572","44","2021-02-18",2,37,4,1
"21573","45","2021-02-18",6,101,8,1
"21574","46","2021-02-18",23,263,31,3
"21575","47","2021-02-18",3,58,8,2
"21576","48","2021-02-18",10,263,25,1
"21577","49","2021-02-18",0,13,3,0
"21578","50","2021-02-18",3,142,15,5
"21579","51","2021-02-18",0,8,0,0
"21580","52","2021-02-18",1,18,1,0
"21581","01","2021-02-19",0,57,4,0
"21582","02","2021-02-19",4,24,5,2
"21583","03","2021-02-19",13,218,21,4
"21584","04","2021-02-19",4,163,17,2
"21585","05","2021-02-19",2,15,6,0
"21586","06","2021-02-19",3,55,8,1
"21587","07","2021-02-19",2,93,8,0
"21588","08","2021-02-19",13,1280,62,6
"21589","09","2021-02-19",0,62,6,1
"21590","10","2021-02-19",1,10,1,0
"21591","11","2021-02-19",9,210,16,3
"21592","12","2021-02-19",3,63,5,2
"21593","13","2021-02-19",3,33,4,1
"21594","14","2021-02-19",6,124,7,4
"21595","15","2021-02-19",8,182,19,2
"21596","16","2021-02-19",0,16,2,0
"21597","17","2021-02-19",3,181,3,2
"21598","18","2021-02-19",8,170,16,1
"21599","19","2021-02-19",0,39,3,0
"21600","20","2021-02-19",3,112,9,2
"21601","21","2021-02-19",1,52,6,1
"21602","22","2021-02-19",0,17,1,0
"21603","23","2021-02-19",3,72,8,0
"21604","24","2021-02-19",0,85,12,0
"21605","25","2021-02-19",0,124,1,0
"21606","26","2021-02-19",2,22,4,0
"21607","27","2021-02-19",0,33,6,0
"21608","28","2021-02-19",48,2004,173,18
"21609","29","2021-02-19",9,295,17,2
"21610","30","2021-02-19",8,137,14,2
"21611","31","2021-02-19",3,63,8,0
"21612","32","2021-02-19",2,23,5,0
"21613","33","2021-02-19",7,166,37,3
"21614","34","2021-02-19",2,46,3,1
"21615","35","2021-02-19",2,64,4,0
"21616","36","2021-02-19",1,100,16,5
"21617","37","2021-02-19",4,44,10,0
"21618","38","2021-02-19",2,65,6,2
"21619","39","2021-02-19",0,75,13,2
"21620","40","2021-02-19",0,31,4,0
"21621","41","2021-02-19",7,267,33,2
"21622","42","2021-02-19",1,23,4,0
"21623","43","2021-02-19",0,92,2,0
"21624","44","2021-02-19",1,18,6,2
"21625","45","2021-02-19",6,99,11,0
"21626","46","2021-02-19",12,275,29,3
"21627","47","2021-02-19",2,38,12,0
"21628","48","2021-02-19",7,299,33,3
"21629","49","2021-02-19",1,12,2,0
"21630","50","2021-02-19",4,183,15,3
"21631","51","2021-02-19",1,12,1,0
"21632","52","2021-02-19",0,39,1,0
"21633","01","2021-02-20",0,47,2,0
"21634","02","2021-02-20",1,22,1,2
"21635","03","2021-02-20",12,135,11,2
"21636","04","2021-02-20",1,196,13,1
"21637","05","2021-02-20",2,3,0,0
"21638","06","2021-02-20",1,31,5,0
"21639","07","2021-02-20",3,54,2,0
"21640","08","2021-02-20",26,495,45,8
"21641","09","2021-02-20",0,29,6,1
"21642","10","2021-02-20",2,8,1,0
"21643","11","2021-02-20",14,112,25,0
"21644","12","2021-02-20",2,57,3,0
"21645","13","2021-02-20",1,12,2,0
"21646","14","2021-02-20",3,67,13,3
"21647","15","2021-02-20",3,112,15,7
"21648","16","2021-02-20",0,13,2,0
"21649","17","2021-02-20",3,77,6,0
"21650","18","2021-02-20",7,44,18,1
"21651","19","2021-02-20",0,34,3,0
"21652","20","2021-02-20",2,58,4,3
"21653","21","2021-02-20",2,26,3,1
"21654","22","2021-02-20",1,11,1,0
"21655","23","2021-02-20",2,49,6,0
"21656","24","2021-02-20",0,58,5,1
"21657","25","2021-02-20",1,72,0,0
"21658","26","2021-02-20",1,13,3,1
"21659","27","2021-02-20",0,31,2,0
"21660","28","2021-02-20",23,487,136,12
"21661","29","2021-02-20",7,114,21,1
"21662","30","2021-02-20",10,93,12,0
"21663","31","2021-02-20",2,61,4,0
"21664","32","2021-02-20",2,19,5,0
"21665","33","2021-02-20",12,144,29,1
"21666","34","2021-02-20",0,21,1,0
"21667","35","2021-02-20",2,122,5,2
"21668","36","2021-02-20",3,80,7,3
"21669","37","2021-02-20",0,38,3,0
"21670","38","2021-02-20",0,61,11,4
"21671","39","2021-02-20",0,48,12,1
"21672","40","2021-02-20",0,18,4,2
"21673","41","2021-02-20",7,148,14,3
"21674","42","2021-02-20",1,17,1,2
"21675","43","2021-02-20",0,60,1,0
"21676","44","2021-02-20",4,11,3,0
"21677","45","2021-02-20",2,25,7,0
"21678","46","2021-02-20",9,185,16,1
"21679","47","2021-02-20",3,26,5,1
"21680","48","2021-02-20",2,205,24,1
