"PROVMUN","whichMax","Max","pcMax"
"50215","UP",10,41.6666666666667
"50216","PP",101,42.9787234042553
"50217","PSOE",158,35.4260089686099
"50218","PP",52,46.0176991150442
"50219","ABS",1315,31.9252245690702
"50220","PSOE",11,27.5
"50221","ABS",18,51.4285714285714
"50222","ABS",551,33.9704069050555
"50223","PSOE",338,36.7391304347826
"50224","PP",36,50
"50225","ABS",620,39.4904458598726
"50227","PP",40,36.697247706422
"50228","PP",119,44.4029850746269
"50229","UP",18,29.0322580645161
"50230","PP",360,30.9012875536481
"50231","PP",78,31.2
"50232","ABS",65,37.1428571428571
"50233","PP",46,43.3962264150943
"50234","PP",87,35.8024691358025
"50235","ABS",691,29.5425395468149
"50236","PP",47,46.078431372549
"50237","PP",33,32.6732673267327
"50238","PP",32,35.1648351648352
"50239","PP",35,56.4516129032258
"50240","ABS",307,29.9512195121951
"50241","PP",206,35.0340136054422
"50242","PP",28,30.1075268817204
"50243","PP",121,36.5558912386707
"50244","PP",81,40.2985074626866
"50245","PP",26,29.5454545454545
"50246","PP",21,51.219512195122
"50247","PP",261,31.7132442284326
"50248","PP",139,27.3622047244095
"50249","PP",146,48.3443708609272
"50250","PP",19,36.5384615384615
"50251","ABS",2390,28.9276204308884
"50252","PP",1665,32.4056052938887
"50253","PP",174,41.1347517730496
"50254","ABS",64,35.5555555555556
"50255","PSOE",108,51.6746411483254
"50256","PP",39,46.9879518072289
"50257","PSOE",53,30.9941520467836
"50258","ABS",20,37.037037037037
"50259","PP",44,50
"50260","PP",19,57.5757575757576
"50261","PSOE",68,31.924882629108
"50262","PSOE",327,27.9487179487179
"50263","ABS",72,37.3056994818653
"50264","PSOE",51,32.6923076923077
"50265","PP",29,36.7088607594937
"50266","PP",49,40.1639344262295
"50267","ABS",172,28.5714285714286
"50268","PP",18,40.9090909090909
"50269","PP",106,37.1929824561403
"50270","ABS",12,31.5789473684211
"50271","PP",106,42.0634920634921
"50272","ABS",4085,31.6568505889647
"50273","PP",14,46.6666666666667
"50274","PP",28,39.4366197183099
"50275","ABS",53,49.0740740740741
"50276","PP",46,36.8
"50277","PP",27,54
"50278","PP",77,39.0862944162437
"50279","PSOE",41,47.6744186046512
"50280","ABS",82,24.6987951807229
"50281","PP",36,49.3150684931507
"50282","PP",28,40.5797101449275
"50283","PP",30,42.8571428571429
"50284","PP",42,29.7872340425532
"50285","ABS",210,32.6086956521739
"50286","ABS",27,35.0649350649351
"50287","PP",89,32.962962962963
"50288","ABS",989,29.1998819013877
"50289","PP",21,41.1764705882353
"50290","PP",116,30.0518134715026
"50291","PP",43,44.7916666666667
"50292","PP",66,52.8
"50293","ABS",138,33.4140435835351
"50294","PP",32,45.7142857142857
"50295","PP",18,37.5
"50296","ABS",121,30.5555555555556
"50297","ABS",139408,27.9393786350172
"50298","PP",1489,27.9204950309394
"50901","PP",42,30.4347826086957
"50902","PP",50,57.4712643678161
"50903","ABS",629,28.4101174345077
"33001","ABS",708,44.5843828715365
"33002","ABS",3323,33.2466233116558
"33003","ABS",294,45.5108359133127
"33004","ABS",20897,31.2562633680841
"33005","ABS",525,36.231884057971
"33006","ABS",537,34.8701298701299
"33007","ABS",572,37.78071334214
"33008","PP",557,31.3449634214969
"33009","ABS",296,32.707182320442
"33010","ABS",642,35.2360043907794
"33011","ABS",5097,45.2664298401421
"33012","ABS",1769,34.0126898673332
"33013","PP",146,32.7354260089686
"33014","ABS",3099,34.2923536571871
"33015","ABS",554,35.974025974026
"33016","ABS",5604,29.2943021432305
"33017","ABS",1073,34.1284987277354
"33018","ABS",925,31.8855567045846
"33019","ABS",1067,34.7330729166667
"33020","ABS",4393,33.0127000826633
"33021","ABS",1602,35.0317078504264
"33022","ABS",326,36.5061590145577
"33023","ABS",1056,31.7976513098464
"33024","ABS",69117,30.4908660187665
"33025","ABS",3388,36.9304556354916
"33026","ABS",3193,37.432590855803
"33027","ABS",336,40.2877697841727
"33028","ABS",635,49.7648902821317
"33029","ABS",176,50.2857142857143
"33030","PP",296,33.072625698324
"33031","ABS",13096,37.2892938496583
"33032","ABS",3930,34.4888108819658
"33033","ABS",3442,34.8627570140788
"33034","ABS",4076,38.4093479080286
"33035","ABS",3666,32.4884792626728
"33036","ABS",3556,30.8065494238933
"33037","ABS",11869,34.4478305035554
"33038","ABS",744,32.3056882327399
"33039","ABS",446,26.9486404833837
"33040","ABS",1607,35.3264453726094
"33041","ABS",2322,32.2544797888596
"33042","ABS",1336,31.026474686484
"33043","ABS",242,35.4319180087848
"33044","ABS",53723,30.1345658722101
"33045","ABS",1488,33.1624693559171
"33046","PP",217,43.4869739478958
"33047","PP",457,41.2827461607949
"33048","ABS",60,38.961038961039
"33049","ABS",2260,35.7481809553939
"33050","ABS",216,36.4864864864865
"33051","ABS",2474,35.0375300948874
"33052","ABS",239,33.1484049930652
"33053","ABS",409,35.8457493426819
"33054","ABS",533,31.6884661117717
"33055","PP",449,29.6565389696169
"33056","ABS",1753,35.0810486291775
"33057","ABS",544,34.1494036409291
"33058","ABS",587,32.6837416481069
"33059","ABS",1613,34.7180370210934
"33060","ABS",5159,35.2559283810565
"33061","ABS",178,47.0899470899471
"33062","ABS",167,41.75
"33063","PP",174,41.9277108433735
"33064","ABS",67,28.6324786324786
"33065","ABS",389,35.2994555353902
"33066","ABS",14681,34.1712636454624
"33067","PSOE",232,29.5918367346939
"33068","ABS",452,41.3540713632205
"33069","ABS",1101,31.5382411916356
"33070","ABS",978,29.1853178155774
"33071","PSOE",216,36.3025210084034
"33072","ABS",572,36.5261813537676
"33073","ABS",3670,42.9039046060323
"33074","ABS",1210,34.7301951779564
"33075","ABS",118,43.5424354243542
"33076","ABS",4227,34.4836025452766
"33077","PP",485,40.6879194630872
"33078","ABS",43,30.2816901408451
"07001","ABS",1077,30.1343033016228
"07002","ABS",2086,32.8970193975714
"07003","ABS",5220,44.3839809540005
"07004","ABS",1307,33.9128178515828
"07005","ABS",2620,39.0461997019374
"07006","ABS",1849,35.7087678640402
"07007","ABS",128,30.4038004750594
"07008","ABS",1779,31.2543921293043
"07009","ABS",228,30.8943089430894
"07010","ABS",1519,31.1270491803279
"07011","ABS",10001,36.0773420872263
"07012","ABS",523,27.8784648187633
"07013","PP",2362,34.3264060456329
"07014","ABS",3204,43.7704918032787
"07015","ABS",8558,40.7698537468439
"07016","ABS",973,34.6386614453542
"07017","ABS",280,32.9024676850764
"07018","ABS",113,29.5811518324607
"07019","PP",85,45.4545454545455
"07020","ABS",1079,30.1312482546775
"07021","PP",74,32.1739130434783
"07022","ABS",4239,36.7171935902988
"07023","ABS",1134,31.465038845727
"07024","ABS",3231,47.2161332748794
"07025","PP",168,35.5932203389831
"07026","ABS",12940,41.6411906677393
"07027","ABS",7783,37.4723158401541
"07028","ABS",304,33.8153503893215
"07029","ABS",1253,30.0768122899664
"07030","ABS",450,29.0135396518375
"07031","ABS",9126,38.2914446355893
"07032","ABS",7325,36.5610182181183
"07033","ABS",11768,43.4163438479985
"07034","PP",277,27.4801587301587
"07035","ABS",469,30.7742782152231
"07036","ABS",8522,31.6156557225005
"07037","ABS",1280,40.0375351892399
"07038","ABS",598,29.7512437810945
"07039","ABS",1779,36.7637941723497
"07040","ABS",108016,38.5112610926308
"07041","PP",630,30.8219178082192
"07042","ABS",4053,37.9992499531221
"07043","ABS",1137,33.5497196813219
"07044","ABS",2896,34.316862187463
"07045","ABS",359,27.7220077220077
"07046","ABS",6754,42.7549534721783
"07047","ABS",764,34.0160284951024
"07048","ABS",7270,42.1351570650284
"07049","ABS",487,32.9054054054054
"07050","PP",1212,36.2007168458781
"07051","ABS",2081,39.9041227229147
"07052","ABS",1781,38.1615598885794
"07053","PP",359,30.2188552188552
"07054","ABS",9626,43.1002059640011
"07055","ABS",2889,38.8202096210696
"07056","ABS",1651,32.8491842419419
"07057","ABS",2511,35.0209205020921
"07058","PP",768,27.5170189896095
"07059","ABS",983,32.8104138851802
"07060","ABS",915,35.6308411214953
"07061","ABS",3539,36.0423668398004
"07062","ABS",3294,43.8440037268734
"07063","PP",453,31.9464033850494
"07064","ABS",1881,35.3904045155221
"07065","ABS",755,36.2457993278925
"07901","PP",242,39.672131147541
"07902","ABS",400,37.593984962406
"35001","ABS",1362,29.7120418848168
"35002","ABS",8015,34.357853223594
"35003","ABS",2303,44.1949721742468
"35004","ABS",19006,48.3613231552163
"35005","PP",322,30.7251908396947
"35006","ABS",9339,30.6629017959747
"35007","ABS",202,39.5303326810176
"35008","ABS",1672,27.2712444951884
"35009","ABS",5944,29.8618437578498
"35010","ABS",1257,35.3288364249578
"35011","ABS",8318,34.6554453795517
"35012","ABS",4990,48.0639568483914
"35013","PP",2384,35.9849056603774
"35014","ABS",5292,47.2120617361049
"35015","ABS",4880,49.0452261306533
"35016","ABS",107481,36.0993091218088
"35017","ABS",10960,42.6857766007166
"35018","ABS",5005,39.8741236456342
"35019","ABS",13414,41.2979895939164
"35020","ABS",2100,34.8027842227378
"35021","ABS",4555,30.5192629815745
"35022","ABS",19561,40.246486842376
"35023","ABS",3610,30.8916652404587
"35024","ABS",5296,38.5584273753185
"35025","PP",679,37.7851975514747
"35026","ABS",29895,36.866444691084
"35027","ABS",3128,30.2397525135344
"35028","ABS",4375,44.7524549918167
"35029","ABS",1654,39.8362235067437
"35030","ABS",3924,42.4216216216216
"35031","ABS",2317,31.9189971070395
"35032","PP",1218,35.6975381008206
"35033","ABS",2132,33.3229134104408
"35034","ABS",3930,49.9174393496761
"38001","ABS",9292,45.936325884912
"38002","ABS",260,27.1966527196653
"38003","ABS",487,33.8429464906185
"38004","ABS",1473,33.056552962298
"38005","ABS",2076,37.966349670812
"38006","ABS",19179,48.2296434139717
"38007","ABS",558,33.5942203491872
"38008","ABS",1754,31.7753623188406
"38009","ABS",1258,30.4895782840523
"38010","ABS",1347,33.6077844311377
"38011","ABS",6872,33.407875546913
"38012","ABS",717,30.5496378355347
"38013","ABS",1082,36.6904035266192
"38014","ABS",431,31.7612380250553
"38015","ABS",1334,31.9904076738609
"38016","ABS",600,49.0596892886345
"38017","ABS",12362,43.4715335654253
"38018","ABS",1391,31.599273057701
"38019","ABS",5153,39.0378787878788
"38020","ABS",5283,34.956659829286
"38021","ABS",607,37.2621240024555
"38022","ABS",6290,34.0921409214092
"38023","ABS",41575,34.1035863109886
"38024","ABS",5721,37.9452145652318
"38025","ABS",2119,30.7994186046512
"38026","ABS",8754,26.567526555387
"38027","ABS",1843,34.0413742149982
"38028","ABS",7259,32.8416956974166
"38029","ABS",783,51.6150296638102
"38030","ABS",643,33.2643559234351
"38031","PP",8647,30.1425732910377
"38032","ABS",4409,33.3081513938204
"38033","ABS",1238,33.4413830361966
"38034","ABS",1242,30.674240553223
"38035","ABS",3910,41.270846527338
"38036","ABS",2152,32.6456310679612
"38037","ABS",4701,36.5438432835821
"38038","ABS",57993,35.7919618831313
"38039","PP",3285,30.8711587256837
"38040","ABS",1919,38.2194781915953
"38041","ABS",1960,28.7347896202903
"38042","ABS",1177,30.9573908469227
"38043","ABS",5965,31.5725400942148
"38044","ABS",854,39.0310786106033
"38045","ABS",1726,44.9830596820433
"38046","ABS",2338,25.6556567540876
"38047","ABS",607,34.1586944288126
"38048","ABS",1264,32.4019482184055
"38049","ABS",1028,38.7193973634652
"38050","ABS",858,34.8497156783103
"38051","PP",2353,32.7078120656102
"38052","ABS",398,31.2647289866457
"38053","ABS",1300,34.805890227577
"38901","ABS",518,36.8683274021352
"39001","PP",710,33.7773549000951
"39002","ABS",989,29.9878714372347
"39003","PP",93,31.3131313131313
"39004","PP",447,29.4466403162055
"39005","PP",525,38.0434782608696
"39006","PP",704,41.14552893045
"39007","PP",146,35.0119904076739
"39008","ABS",3724,26.8357714203358
"39009","PP",1017,31.6231343283582
"39010","PP",189,29.9524564183835
"39011","PP",653,41.198738170347
"39012","PP",1801,26.9288277511962
"39013","PP",264,51.6634050880626
"39014","ABS",269,30.4643261608154
"39015","PP",368,43.8617401668653
"39016","PP",6859,28.7372213842802
"39017","PP",248,43.585237258348
"39018","ABS",1016,24.0758293838863
"39019","PP",616,29.6296296296296
"39020","ABS",8208,34.7914547304171
"39021","PP",204,41.8891170431211
"39022","PP",408,41.6326530612245
"39023","ABS",1658,26.1927330173776
"39024","PP",542,28.8451303885045
"39025","PP",2272,26.3054301262012
"39026","PP",643,36.7428571428571
"39027","PP",1087,34.8620910840282
"39028","PP",1250,33.4313987697245
"39029","PP",252,40.7766990291262
"39030","ABS",683,36.042216358839
"39031","PP",448,36.2459546925566
"39032","PP",581,39.7129186602871
"39033","PP",158,27.8169014084507
"39034","PP",115,40.2097902097902
"39035","PP",2866,30.1620711429173
"39036","PP",349,36.0165118679051
"39037","PP",791,39.8087569199799
"39038","ABS",462,31.8181818181818
"39039","PP",212,37.3239436619718
"39040","PP",1451,33.807082945014
"39041","PP",552,31.3636363636364
"39042","PP",2082,35.1986475063398
"39043","PP",654,44.1593517893315
"39044","ABS",1117,29.0205248116394
"39045","PP",148,40.3269754768392
"39046","ABS",431,30.6980056980057
"39047","PP",630,32.1100917431193
"39048","PP",628,36.5967365967366
"39049","PP",108,33.5403726708075
"39050","PP",102,37.7777777777778
"39051","PP",27,40.9090909090909
"39052","PP",5419,29.7159464794911
"39053","PP",77,35.1598173515982
"39054","ABS",1159,25.795682172268
"39055","PP",471,43.3701657458564
"39056","PP",744,32.5459317585302
"39057","ABS",685,29.3991416309013
"39058","ABS",253,31.2345679012346
"39059","PP",2670,33.4335086401202
"39060","PP",1801,26.9651145381045
"39061","PP",1418,40.7705577918344
"39062","PP",759,41.887417218543
"39063","PP",332,34.3329886246122
"39064","PP",529,39.3308550185874
"39065","PP",82,32.5396825396825
"39066","PP",243,27.8669724770642
"39067","ABS",285,36.0759493670886
"39068","ABS",201,31.1145510835913
"39069","PP",484,24.5436105476673
"39070","ABS",50,34.7222222222222
"39071","PP",181,45.5919395465995
"39072","ABS",148,43.0232558139535
"39073","PP",2999,30.4869370743113
"39074","PP",2431,35.2216748768473
"39075","PP",43755,31.8505415793152
"39076","PP",1040,29.9194476409666
"39077","PP",91,38.5593220338983
"39078","ABS",438,31.2633832976445
"39079","PP",3046,34.3249943655623
"39080","PP",1183,33.399209486166
"39081","PP",227,51.9450800915332
"39082","PP",698,42.2262552934059
"39083","ABS",465,40.9691629955947
"39084","PP",384,45.8233890214797
"39085","PP",2012,29.4324166179052
"39086","PP",117,32.6815642458101
"39087","ABS",11183,26.6338001333714
"39088","PSOE",28,40.5797101449275
"39089","PP",64,44.7552447552448
"39090","PP",231,30.5555555555556
"39091","PP",774,40.1869158878505
"39092","PP",298,33.3333333333333
"39093","PP",99,33.1103678929766
"39094","PP",321,37.8537735849057
"39095","PP",658,29.0379523389232
"39096","PP",268,38.8405797101449
"39097","ABS",329,47.2022955523673
"39098","PP",611,43.5805991440799
"39099","PP",893,28.6769428387926
"39100","PP",344,40
"39101","ABS",82,29.9270072992701
"39102","PP",762,33.4650856389987
"02001","PP",272,41.4634146341463
"02002","PP",180,38.2978723404255
"02003","PP",38470,29.0677466640473
"02004","PP",224,36.6013071895425
"02005","PP",207,37.0304114490161
"02006","PP",222,38.3419689119171
"02007","PSOE",403,39.126213592233
"02008","ABS",346,29.0025146689019
"02009","ABS",5544,28.1993896236012
"02010","PP",627,35.0475125768586
"02011","PP",238,37.6582278481013
"02012","PSOE",681,37.1117166212534
"02013","PP",51,42.8571428571429
"02014","PSOE",107,30.0561797752809
"02015","PP",483,33.5183900069396
"02016","PP",189,33.2161687170475
"02017","PSOE",261,31.145584725537
"02018","PP",306,36.9119420989144
"02019","PSOE",763,31.7255717255717
"02020","PP",161,37.2685185185185
"02021","PP",386,37.9547689282203
"02022","PP",166,47.2934472934473
"02023","PP",234,41.1971830985916
"02024","PP",941,27.6034027574069
"02025","PP",2549,34.1643211365769
"02026","PSOE",292,34.9282296650718
"02027","PP",116,36.8253968253968
"02028","PSOE",55,43.6507936507937
"02029","PP",888,27.0566727605119
"02030","PSOE",996,32.4959216965742
"02031","PP",190,33.6283185840708
"02032","PSOE",77,27.8985507246377
"02033","PP",660,34.8837209302326
"02034","PP",401,29.0159189580318
"02035","PP",545,27.8061224489796
"02036","PP",49,51.5789473684211
"02037","ABS",8387,36.6821203638908
"02038","PP",123,43.7722419928826
"02039","PP",328,33.3333333333333
"02040","PP",207,37.0304114490161
"02041","PP",160,47.6190476190476
"02042","PSOE",248,29.6296296296296
"02043","PP",424,34.2211460855529
"02044","ABS",347,31.4027149321267
"02045","UP",972,26.5211459754434
"02046","PP",379,34.5173041894353
"02047","PP",59,50.4273504273504
"02048","PP",487,39.7226753670473
"02049","PSOE",266,32.3207776427704
"02050","PP",45,45.9183673469388
"02051","PP",726,43.3174224343675
"02052","PP",156,33.9869281045752
"02053","PSOE",835,27.8519012675117
"02054","PP",162,41.9689119170984
"02055","ABS",459,40.7275953859805
"02056","PP",579,33.7019790454016
"02057","PSOE",620,30.6930693069307
"02058","PSOE",112,33.2344213649852
"02059","PSOE",114,37.7483443708609
"02060","PP",506,39.1035548686244
"02061","PP",276,43.3281004709576
"02062","PP",129,31.6176470588235
"02063","PSOE",452,30.8954203691046
"02064","PSOE",142,38.1720430107527
"02065","PP",195,40.9663865546218
"02066","PSOE",80,34.1880341880342
"02067","PP",350,30.2245250431779
"02068","PSOE",94,27.893175074184
"02069","PP",4158,36.1879895561358
"02070","PSOE",217,53.8461538461538
"02071","PP",425,42.0375865479723
"02072","ABS",479,30.9231762427372
"02073","ABS",1393,28.6213273063489
"02074","ABS",1796,30.2611625947767
"02075","PP",613,36.7065868263473
"02076","PP",108,32.8267477203647
"02077","PP",23,41.8181818181818
"02078","ABS",256,27.8260869565217
"02079","UP",753,26.1913043478261
"02080","PP",180,34.0909090909091
"02081","PP",5757,31.3869807000327
"02082","PP",32,31.6831683168317
"02083","PP",84,38.3561643835616
"02084","PP",122,37.7708978328173
"02085","PP",119,37.0716510903427
"02086","ABS",899,34.7641144624903
"02901","ABS",763,34.6818181818182
"13001","PSOE",428,34.1307814992025
"13002","PP",510,34.3897505057316
"13003","PP",189,39.375
"13004","PP",381,37.1707317073171
"13005","PP",6380,27.3843248347498
"13006","PP",206,34.5058626465662
"13007","PP",383,30.1337529504327
"13008","PP",153,34.9315068493151
"13009","PP",635,44.1278665740097
"13010","PP",304,34.4280860702152
"13011","ABS",1715,35.7888146911519
"13012","ABS",140,33.8983050847458
"13013","PP",2490,35.2292020373514
"13014","PP",180,36.5853658536585
"13015","PP",1752,32.2533136966127
"13016","PP",272,40.9022556390977
"13017","PP",100,39.0625
"13018","PSOE",267,32.4817518248175
"13019","ABS",1603,30.9340023157082
"13020","ABS",1620,33.8841246601129
"13021","PP",163,37.5576036866359
"13022","PSOE",117,33.6206896551724
"13023","PP",4069,45.3471525688176
"13024","PP",298,33.184855233853
"13025","PP",129,42.7152317880795
"13026","PSOE",123,28.0821917808219
"13027","ABS",1061,31.0688140556369
"13028","PP",3768,36.1681704741793
"13029","PP",33,39.2857142857143
"13030","PP",44,31.6546762589928
"13031","PP",884,36.0522022838499
"13032","PP",357,31.3984168865435
"13033","PSOE",612,37.4770361298224
"13034","PP",19605,33.6907769242666
"13035","PSOE",313,31.8089430894309
"13036","PP",281,35.1689612015019
"13037","PP",310,36.8171021377672
"13038","PSOE",627,38.4662576687117
"13039","PP",4357,30.3285535291661
"13040","PP",284,32.7188940092166
"13041","ABS",79,32.3770491803279
"13042","PP",308,33.4782608695652
"13043","PP",95,41.1255411255411
"13044","PP",870,32.5720703856234
"13045","PP",260,38.5756676557863
"13046","PP",227,31.353591160221
"13047","PP",1820,31.5972222222222
"13048","PP",170,33.7301587301587
"13049","PP",282,35.2941176470588
"13050","PP",211,42.7991886409736
"13051","PP",117,33.8150289017341
"13052","PP",2302,35.8399501790441
"13053","ABS",4287,29.9204355108878
"13054","PP",1947,39.3810679611651
"13055","PSOE",190,28.5714285714286
"13056","ABS",3164,27.8472099982397
"13057","PP",467,40.7149084568439
"13058","PP",1321,32.219512195122
"13059","PP",67,33.1683168316832
"13060","PP",75,28.5171102661597
"13061","ABS",1880,32.970887407927
"13062","PP",197,34.3205574912892
"13063","ABS",1192,32.164058283864
"13064","ABS",471,27.7712264150943
"13065","PP",1032,36.1597757533287
"13066","PP",918,36.6320830007981
"13067","PSOE",120,34.1880341880342
"13068","PP",324,30.5372290292177
"13069","PSOE",218,33.030303030303
"13070","PP",268,35.2631578947368
"13071","ABS",13347,33.8292695290718
"13072","PP",292,38.0208333333333
"13073","PP",198,37.2881355932203
"13074","PP",360,36.9609856262834
"13075","PP",97,45.9715639810426
"13076","PP",206,42.5619834710744
"13077","ABS",1337,38.3204356549154
"13078","PP",2806,31.0363897798916
"13079","ABS",3794,30.9866056844169
"13080","PP",138,39.3162393162393
"13081","PSOE",217,34.1194968553459
"13082","ABS",9099,35.260608409223
"13083","PP",894,36.8964094098225
"13084","PP",315,35.3139013452915
"13085","PP",829,35.397096498719
"13086","PP",67,38.2857142857143
"13087","ABS",7657,33.0941781562
"13088","PSOE",210,34.4262295081967
"13089","PP",640,37.5146541617819
"13090","PP",403,36.8372943327239
"13091","PP",230,42.7509293680297
"13092","PP",726,39.3282773564464
"13093","PP",1376,33.5364367535949
"13094","PP",141,46.3815789473684
"13095","PP",43,50.5882352941176
"13096","PP",2440,31.8829217300405
"13097","PP",812,35.7709251101322
"13098","PP",759,36.2810707456979
"13901","PP",302,33.8185890257559
"13902","PP",140,29.8507462686567
"13903","PP",264,50.381679389313
"13904","PP",181,34.0866290018832
"16001","PP",41,53.9473684210526
"16002","PP",89,47.5935828877005
"16003","PP",45,36
"16004","PP",116,44.7876447876448
"16005","PP",89,34.9019607843137
"16006","PP",47,39.1666666666667
"16007","PP",482,40.9515717926933
"16008","PSOE",27,30.3370786516854
"16009","PP",31,50
"16010","PP",79,51.9736842105263
"16011","PP",13,48.1481481481481
"16012","PP",33,39.2857142857143
"16013","PP",13,48.1481481481481
"16014","PP",195,32.3920265780731
"16015","PP",167,44.6524064171123
"16016","PP",96,42.8571428571429
"16017","PP",133,36.3387978142077
"16018","PP",196,49.746192893401
"16019","PP",98,45.7943925233645
"16020","PP",7,41.1764705882353
"16022","PP",28,35.8974358974359
"16023","ABS",134,28.5714285714286
"16024","PP",34,26.3565891472868
"16025","PP",15,57.6923076923077
"16026","PP",29,35.3658536585366
"16027","PP",214,30.1408450704225
"16029","PP",36,36.3636363636364
"16030","PP",11,45.8333333333333
"16031","ABS",18,39.1304347826087
"16032","PP",108,38.8489208633094
"16033","PP",561,32.730455075846
"16034","PP",69,38.3333333333333
"16035","PSOE",75,28.735632183908
"16036","PSOE",32,25.3968253968254
"16038","PP",21,55.2631578947368
"16039","ABS",138,35.2040816326531
"16040","PP",41,51.25
"16041","PP",137,38.268156424581
"16042","PSOE",393,33.9671564390666
"16043","PP",47,49.4736842105263
"16044","PP",17,43.5897435897436
"16045","PP",75,33.7837837837838
"16046","PP",90,36.734693877551
"16047","PP",85,36.6379310344828
"16048","PP",182,44.6078431372549
"16049","PSOE",54,36.241610738255
"16050","PP",97,39.5918367346939
"16051","PP",67,47.1830985915493
"16052","PP",178,32.5411334552102
"16053","PSOE",126,29.5774647887324
"16055","ABS",228,32.9956584659913
"16056","ABS",152,33.2603938730853
"16057","PSOE",26,34.6666666666667
"16058","PSOE",36,34.9514563106796
"16060","PP",257,34.5430107526882
"16061","PSOE",318,32.8173374613003
"16062","UP",10,41.6666666666667
"16063","PP",42,43.298969072165
"16064","PP",293,42.8362573099415
"16065","PP",176,45.360824742268
"16066","PP",901,38.752688172043
"16067","PP",52,42.2764227642276
"16068","PP",48,35.036496350365
"16070","PSOE",15,50
"16071","PP",8,40
"16072","PP",49,33.5616438356164
"16073","PP",79,42.7027027027027
"16074","PP",14,37.8378378378378
"16078","PP",13029,31.4489850104999
"16079","PSOE",12,40
"16081","ABS",14,29.1666666666667
"16082","PSOE",101,34.7079037800687
"16083","PP",20,38.4615384615385
"16084","PSOE",18,37.5
"16085","PP",57,41.304347826087
"16086","PP",364,40.8988764044944
"16087","PP",106,50.9615384615385
"16088","PP",33,30.5555555555556
"16089","PP",145,38.6666666666667
"16091","PSOE",24,36.9230769230769
"16092","PP",83,52.5316455696203
"16093","PP",31,51.6666666666667
"16094","PP",56,44.0944881889764
"16095","PP",45,54.2168674698795
"16096","PSOE",98,35.7664233576642
"16097","PSOE",55,35.2564102564103
"16098","PSOE",175,31.1942959001783
"16099","PP",76,37.4384236453202
"16100","PP",298,44.5440956651719
"16101","PP",63,40.9090909090909
"16102","PP",506,41.9917012448133
"16103","PP",136,52.1072796934866
"16104","PSOE",16,31.3725490196078
"16106","PP",907,33.2599926659333
"16107","PP",38,34.8623853211009
"16108","PSOE",15,30.6122448979592
"16109","PP",18,40.9090909090909
"16110","PP",60,64.5161290322581
"16111","PP",50,29.2397660818713
"16112","ABS",476,31.7969271877088
"16113","PP",1079,35.0666233344166
"16115","PP",15,34.0909090909091
"16116","PP",29,37.6623376623377
"16117","PP",313,30.0961538461538
"16118","PP",599,43.5636363636364
"16119","PP",55,32.5443786982249
"16121","PSOE",72,27.906976744186
"16122","PP",84,33.7349397590361
"16123","PP",22,26.8292682926829
"16124","PP",633,34.0688912809473
"16125","PP",607,36.4127174565087
"16126","PP",289,37.5324675324675
"16128","PP",31,49.2063492063492
"16129","PP",46,48.4210526315789
"16130","PSOE",209,36.6024518388792
"16131","PP",50,38.4615384615385
"16132","PP",10,28.5714285714286
"16133","PP",1161,26.4524948735475
"16134","PP",1427,32.6469915351178
"16135","PP",47,35.0746268656716
"16137","ABS",23,42.5925925925926
"16139","PP",141,42.089552238806
"16140","ABS",11,40.7407407407407
"16141","PSOE",45,31.4685314685315
"16142","PP",47,34.5588235294118
"16143","PP",7,43.75
"16145","PSOE",147,32.6666666666667
"16146","PP",37,44.578313253012
"16147","PP",19,29.6875
"16148","PP",326,56.8935427574171
"16149","PSOE",42,28.3783783783784
"16150","PP",36,37.1134020618557
"16151","PP",34,53.125
"16152","PP",22,57.8947368421053
"16153","PP",350,36.8809272918862
"16154","PP",1639,33.648121535619
"16155","PP",224,44.0944881889764
"16156","PP",35,36.0824742268041
"16157","PP",95,45.0236966824645
"16158","PP",190,35.5140186915888
"16159","PP",90,40.9090909090909
"16160","PP",31,51.6666666666667
"16161","PP",32,56.140350877193
"16162","PP",22,51.1627906976744
"16163","PSOE",25,33.7837837837838
"16165","PSOE",20,32.7868852459016
"16166","PSOE",75,30.8641975308642
"16167","PSOE",112,35.4430379746835
"16169","ABS",21,36.2068965517241
"16170","PP",208,30.0578034682081
"16171","PP",752,41.7777777777778
"16172","PP",155,47.6923076923077
"16173","PP",77,37.5609756097561
"16174","PP",67,36.2162162162162
"16175","PP",1614,31.6781157998037
"16176","PSOE",15,39.4736842105263
"16177","PP",37,47.4358974358974
"16181","PP",34,53.125
"16185","PP",15,34.8837209302326
"16186","PP",175,38.3771929824561
"16187","PP",29,39.1891891891892
"16188","ABS",26,28.5714285714286
"16189","PP",120,45.4545454545455
"16190","PP",1966,38.511263467189
"16191","PP",318,35.3726362625139
"16192","ABS",18,37.5
"16193","PSOE",27,40.9090909090909
"16194","PSOE",95,39.2561983471074
"16195","PSOE",195,39.2354124748491
"16196","PSOE",207,32.7014218009479
"16197","PSOE",19,32.2033898305085
"16198","PSOE",413,30.6379821958457
"16199","PP",17,56.6666666666667
"16202","PP",255,33.1599479843953
"16203","ABS",2965,29.7332531087044
"16204","PP",86,32.9501915708812
"16205","PP",49,42.6086956521739
"16206","PP",74,36.2745098039216
"16209","PP",49,42.2413793103448
"16211","PP",118,31.8918918918919
"16212","PP",93,37.6518218623482
"16213","PP",12,33.3333333333333
"16215","ABS",73,30.1652892561983
