"codEst";"codParam";"month";"day";"year";"dat"
"28079047";"09";"08";2;2016;11
"28079047";"09";"08";3;2016;12
"28079047";"09";"08";4;2016;15
"28079047";"09";"08";5;2016;11
"28079047";"09";"08";6;2016;7
"28079047";"09";"08";7;2016;5
"28079047";"09";"08";8;2016;8
"28079047";"09";"08";9;2016;10
"28079047";"09";"08";10;2016;13
"28079047";"09";"08";11;2016;21
"28079047";"09";"08";12;2016;21
"28079047";"09";"08";13;2016;10
"28079047";"09";"08";14;2016;15
"28079047";"09";"08";15;2016;12
"28079047";"09";"08";16;2016;15
"28079047";"09";"08";17;2016;14
"28079047";"09";"08";18;2016;19
"28079047";"09";"08";19;2016;16
"28079047";"09";"08";20;2016;15
"28079047";"09";"08";21;2016;14
"28079047";"09";"08";22;2016;13
"28079047";"09";"08";23;2016;14
"28079047";"09";"08";24;2016;9
"28079047";"09";"08";25;2016;10
"28079047";"09";"08";26;2016;5
"28079047";"09";"08";27;2016;6
"28079047";"09";"08";28;2016;9
"28079047";"09";"08";29;2016;14
"28079047";"09";"08";30;2016;10
"28079047";"09";"08";31;2016;8
"28079047";"09";"09";1;2016;7
"28079047";"09";"09";2;2016;5
"28079047";"09";"09";3;2016;8
"28079047";"09";"09";4;2016;6
"28079047";"09";"09";5;2016;7
"28079047";"09";"09";6;2016;11
"28079047";"09";"09";7;2016;16
"28079047";"09";"09";8;2016;13
"28079047";"09";"09";9;2016;18
"28079047";"09";"09";10;2016;15
"28079047";"09";"09";11;2016;7
"28079047";"09";"09";12;2016;12
"28079047";"09";"09";13;2016;16
"28079047";"09";"09";14;2016;11
"28079047";"09";"09";15;2016;10
"28079047";"09";"09";16;2016;17
"28079047";"09";"09";17;2016;17
"28079047";"09";"09";18;2016;7
"28079047";"09";"09";19;2016;6
"28079047";"09";"09";20;2016;11
"28079047";"09";"09";21;2016;15
"28079047";"09";"09";22;2016;20
"28079047";"09";"09";23;2016;18
"28079047";"09";"09";24;2016;10
"28079047";"09";"09";25;2016;12
"28079047";"09";"09";26;2016;18
"28079047";"09";"09";27;2016;17
"28079047";"09";"09";28;2016;16
"28079047";"09";"09";29;2016;18
"28079047";"09";"09";30;2016;19
"28079047";"09";"10";1;2016;22
"28079047";"09";"10";2;2016;22
"28079047";"09";"10";3;2016;23
"28079047";"09";"10";4;2016;21
"28079047";"09";"10";5;2016;21
"28079047";"09";"10";6;2016;20
"28079047";"09";"10";7;2016;13
"28079047";"09";"10";8;2016;5
"28079047";"09";"10";9;2016;7
"28079047";"09";"10";10;2016;14
"28079047";"09";"10";11;2016;22
"28079047";"09";"10";12;2016;20
"28079047";"09";"10";13;2016;24
"28079047";"09";"10";14;2016;21
"28079047";"09";"10";15;2016;17
"28079047";"09";"10";16;2016;20
"28079047";"09";"10";17;2016;20
"28079047";"09";"10";18;2016;22
"28079047";"09";"10";19;2016;25
"28079047";"09";"10";20;2016;6
"28079047";"09";"10";21;2016;12
"28079047";"09";"10";22;2016;18
"28079047";"09";"10";23;2016;11
"28079047";"09";"10";24;2016;9
"28079047";"09";"10";25;2016;7
"28079047";"09";"10";26;2016;9
"28079047";"09";"10";27;2016;9
"28079047";"09";"10";28;2016;8
"28079047";"09";"10";29;2016;9
"28079047";"09";"10";30;2016;13
"28079047";"09";"10";31;2016;17
"28079047";"09";"11";1;2016;16
"28079047";"09";"11";2;2016;15
"28079047";"09";"11";3;2016;7
"28079047";"09";"11";4;2016;7
"28079047";"09";"11";5;2016;7
"28079047";"09";"11";6;2016;7
"28079047";"09";"11";7;2016;15
"28079047";"09";"11";8;2016;14
"28079047";"09";"11";9;2016;16
"28079047";"09";"11";10;2016;18
"28079047";"09";"11";11;2016;19
"28079047";"09";"11";12;2016;12
"28079047";"09";"11";13;2016;8
"28079047";"09";"11";14;2016;10
"28079047";"09";"11";15;2016;8
"28079047";"09";"11";16;2016;12
"28079047";"09";"11";17;2016;13
"28079047";"09";"11";18;2016;10
"28079047";"09";"11";19;2016;6
"28079047";"09";"11";20;2016;9
"28079047";"09";"11";21;2016;10
"28079047";"09";"11";22;2016;9
"28079047";"09";"11";23;2016;9
"28079047";"09";"11";24;2016;14
"28079047";"09";"11";25;2016;19
"28079047";"09";"11";26;2016;14
"28079047";"09";"11";27;2016;18
"28079047";"09";"11";28;2016;22
"28079047";"09";"11";29;2016;25
"28079047";"09";"11";30;2016;25
"28079047";"09";"12";1;2016;23
"28079047";"09";"12";2;2016;8
"28079047";"09";"12";3;2016;14
"28079047";"09";"12";4;2016;17
"28079047";"09";"12";5;2016;14
"28079047";"09";"12";6;2016;9
"28079047";"09";"12";7;2016;18
"28079047";"09";"12";8;2016;23
"28079047";"09";"12";9;2016;22
"28079047";"09";"12";10;2016;18
"28079047";"09";"12";11;2016;10
"28079047";"09";"12";12;2016;7
"28079047";"09";"12";13;2016;6
"28079047";"09";"12";14;2016;5
"28079047";"09";"12";15;2016;7
"28079047";"09";"12";16;2016;5
"28079047";"09";"12";17;2016;6
"28079047";"09";"12";18;2016;7
"28079047";"09";"12";19;2016;13
"28079047";"09";"12";20;2016;23
"28079047";"09";"12";21;2016;35
"28079047";"09";"12";22;2016;0
"28079047";"09";"12";23;2016;23
"28079047";"09";"12";24;2016;8
"28079047";"09";"12";25;2016;16
"28079047";"09";"12";26;2016;19
"28079047";"09";"12";27;2016;26
"28079047";"09";"12";28;2016;18
"28079047";"09";"12";29;2016;12
"28079047";"09";"12";30;2016;15
"28079047";"10";"01";1;2016;14
"28079047";"10";"01";2;2016;14
"28079047";"10";"01";3;2016;24
"28079047";"10";"01";4;2016;12
"28079047";"10";"01";5;2016;15
"28079047";"10";"01";6;2016;9
"28079047";"10";"01";7;2016;27
"28079047";"10";"01";8;2016;11
"28079047";"10";"01";9;2016;8
"28079047";"10";"01";10;2016;10
"28079047";"10";"01";11;2016;10
"28079047";"10";"01";12;2016;41
"28079047";"10";"01";13;2016;44
"28079047";"10";"01";14;2016;47
"28079047";"10";"01";15;2016;31
"28079047";"10";"01";16;2016;27
"28079047";"10";"01";17;2016;41
"28079047";"10";"01";18;2016;53
"28079047";"10";"01";19;2016;39
"28079047";"10";"01";20;2016;32
"28079047";"10";"01";21;2016;15
"28079047";"10";"01";22;2016;11
"28079047";"10";"01";23;2016;11
"28079047";"10";"01";24;2016;24
"28079047";"10";"01";25;2016;30
"28079047";"10";"01";26;2016;30
"28079047";"10";"01";27;2016;25
"28079047";"10";"01";28;2016;8
"28079047";"10";"01";29;2016;10
"28079047";"10";"01";30;2016;14
"28079047";"10";"01";31;2016;15
"28079047";"10";"02";1;2016;22
"28079047";"10";"02";2;2016;39
"28079047";"10";"02";3;2016;48
"28079047";"10";"02";4;2016;45
"28079047";"10";"02";5;2016;33
"28079047";"10";"02";6;2016;32
"28079047";"10";"02";7;2016;52
"28079047";"10";"02";8;2016;51
"28079047";"10";"02";9;2016;48
"28079047";"10";"02";10;2016;43
"28079047";"10";"02";11;2016;49
"28079047";"10";"02";12;2016;30
"28079047";"10";"02";13;2016;17
"28079047";"10";"02";14;2016;10
"28079047";"10";"02";15;2016;8
"28079047";"10";"02";16;2016;8
"28079047";"10";"02";17;2016;9
"28079047";"10";"02";18;2016;17
"28079047";"10";"02";19;2016;12
"28079047";"10";"02";20;2016;9
"28079047";"10";"02";21;2016;13
"28079047";"10";"02";22;2016;10
"28079047";"10";"02";23;2016;28
"28079047";"10";"02";24;2016;25
"28079047";"10";"02";25;2016;32
"28079047";"10";"02";26;2016;24
"28079047";"10";"02";27;2016;10
"28079047";"10";"02";28;2016;11
"28079047";"10";"03";1;2016;11
"28079047";"10";"03";2;2016;17
"28079047";"10";"03";3;2016;23
"28079047";"10";"03";4;2016;15
"28079047";"10";"03";5;2016;13
"28079047";"10";"03";6;2016;16
"28079047";"10";"03";7;2016;37
"28079047";"10";"03";8;2016;38
"28079047";"10";"03";9;2016;31
"28079047";"10";"03";10;2016;50
"28079047";"10";"03";11;2016;40
"28079047";"10";"03";12;2016;9
"28079047";"10";"03";13;2016;11
"28079047";"10";"03";14;2016;16
"28079047";"10";"03";15;2016;8
"28079047";"10";"03";16;2016;12
"28079047";"10";"03";17;2016;15
"28079047";"10";"03";18;2016;21
"28079047";"10";"03";19;2016;17
"28079047";"10";"03";20;2016;17
"28079047";"10";"03";21;2016;24
"28079047";"10";"03";22;2016;24
"28079047";"10";"03";23;2016;16
"28079047";"10";"03";24;2016;18
"28079047";"10";"03";25;2016;35
"28079047";"10";"03";26;2016;39
"28079047";"10";"03";27;2016;7
"28079047";"10";"03";28;2016;12
"28079047";"10";"03";29;2016;11
"28079047";"10";"03";30;2016;12
"28079047";"10";"03";31;2016;31
"28079047";"10";"04";1;2016;36
"28079047";"10";"04";2;2016;54
"28079047";"10";"04";3;2016;61
"28079047";"10";"04";4;2016;26
"28079047";"10";"04";5;2016;38
"28079047";"10";"04";6;2016;46
"28079047";"10";"04";7;2016;49
"28079047";"10";"04";8;2016;60
"28079047";"10";"04";9;2016;55
"28079047";"10";"04";10;2016;43
"28079047";"10";"04";11;2016;20
"28079047";"10";"04";12;2016;41
"28079047";"10";"04";13;2016;28
"28079047";"10";"04";14;2016;39
"28079047";"10";"04";15;2016;23
"28079047";"10";"04";16;2016;27
"28079047";"10";"04";17;2016;19
"28079047";"10";"04";18;2016;26
"28079047";"10";"04";19;2016;28
"28079047";"10";"04";20;2016;17
"28079047";"10";"04";21;2016;15
"28079047";"10";"04";22;2016;6
"28079047";"10";"04";23;2016;10
"28079047";"10";"04";24;2016;7
"28079047";"10";"04";25;2016;11
"28079047";"10";"04";26;2016;15
"28079047";"10";"04";27;2016;26
"28079047";"10";"04";28;2016;25
"28079047";"10";"04";29;2016;25
"28079047";"10";"04";30;2016;12
"28079047";"10";"05";1;2016;13
"28079047";"10";"05";2;2016;15
"28079047";"10";"05";3;2016;20
"28079047";"10";"05";4;2016;18
"28079047";"10";"05";5;2016;22
"28079047";"10";"05";6;2016;29
"28079047";"10";"05";7;2016;17
"28079047";"10";"05";8;2016;14
"28079047";"10";"05";9;2016;23
"28079047";"10";"05";10;2016;27
"28079047";"10";"05";11;2016;26
"28079047";"10";"05";12;2016;28
"28079047";"10";"05";13;2016;22
"28079047";"10";"05";14;2016;23
"28079047";"10";"05";15;2016;14
"28079047";"10";"05";16;2016;14
"28079047";"10";"05";17;2016;26
"28079047";"10";"05";18;2016;32
"28079047";"10";"05";19;2016;17
"28079047";"10";"05";20;2016;19
"28079047";"10";"05";21;2016;20
"28079047";"10";"05";22;2016;16
"28079047";"10";"05";23;2016;23
"28079047";"10";"05";24;2016;26
"28079047";"10";"05";25;2016;29
"28079047";"10";"05";26;2016;35
"28079047";"10";"05";27;2016;22
"28079047";"10";"05";28;2016;17
"28079047";"10";"05";29;2016;20
"28079047";"10";"05";30;2016;21
"28079047";"10";"05";31;2016;17
"28079047";"10";"06";1;2016;17
"28079047";"10";"06";2;2016;20
"28079047";"10";"06";3;2016;20
"28079047";"10";"06";4;2016;14
"28079047";"10";"06";5;2016;13
"28079047";"10";"06";6;2016;14
"28079047";"10";"06";7;2016;12
"28079047";"10";"06";8;2016;14
"28079047";"10";"06";9;2016;23
"28079047";"10";"06";10;2016;18
"28079047";"10";"06";11;2016;15
"28079047";"10";"06";12;2016;19
"28079047";"10";"06";13;2016;16
"28079047";"10";"06";14;2016;21
"28079047";"10";"06";15;2016;28
"28079047";"10";"06";16;2016;21
"28079047";"10";"06";17;2016;21
"28079047";"10";"06";18;2016;13
"28079047";"10";"06";19;2016;19
"28079047";"10";"06";20;2016;30
"28079047";"10";"06";21;2016;27
"28079047";"10";"06";22;2016;32
"28079047";"10";"06";23;2016;20
"28079047";"10";"06";24;2016;31
"28079047";"10";"06";25;2016;33
"28079047";"10";"06";26;2016;40
"28079047";"10";"06";27;2016;47
"28079047";"10";"06";28;2016;57
"28079047";"10";"06";29;2016;33
"28079047";"10";"06";30;2016;28
"28079047";"10";"07";1;2016;32
"28079047";"10";"07";2;2016;31
"28079047";"10";"07";3;2016;29
"28079047";"10";"07";4;2016;23
"28079047";"10";"07";5;2016;28
"28079047";"10";"07";6;2016;22
"28079047";"10";"07";7;2016;21
"28079047";"10";"07";8;2016;21
"28079047";"10";"07";9;2016;14
"28079047";"10";"07";10;2016;13
"28079047";"10";"07";11;2016;30
"28079047";"10";"07";12;2016;31
"28079047";"10";"07";13;2016;12
"28079047";"10";"07";14;2016;16
"28079047";"10";"07";15;2016;21
"28079047";"10";"07";16;2016;27
"28079047";"10";"07";17;2016;11
"28079047";"10";"07";18;2016;18
"28079047";"10";"07";19;2016;14
"28079047";"10";"07";20;2016;16
"28079047";"10";"07";21;2016;25
"28079047";"10";"07";22;2016;24
"28079047";"10";"07";23;2016;18
"28079047";"10";"07";24;2016;11
"28079047";"10";"07";25;2016;12
"28079047";"10";"07";26;2016;21
"28079047";"10";"07";27;2016;15
"28079047";"10";"07";28;2016;25
"28079047";"10";"07";29;2016;31
"28079047";"10";"07";30;2016;23
"28079047";"10";"07";31;2016;19
"28079047";"10";"08";1;2016;40
"28079047";"10";"08";2;2016;26
"28079047";"10";"08";3;2016;21
"28079047";"10";"08";4;2016;24
"28079047";"10";"08";5;2016;22
"28079047";"10";"08";6;2016;14
"28079047";"10";"08";7;2016;10
"28079047";"10";"08";8;2016;17
"28079047";"10";"08";9;2016;24
"28079047";"10";"08";10;2016;34
"28079047";"10";"08";11;2016;46
"28079047";"10";"08";12;2016;53
"28079047";"10";"08";13;2016;18
"28079047";"10";"08";14;2016;27
"28079047";"10";"08";15;2016;20
"28079047";"10";"08";16;2016;28
"28079047";"10";"08";17;2016;31
"28079047";"10";"08";18;2016;41
"28079047";"10";"08";19;2016;38
"28079047";"10";"08";20;2016;38
"28079047";"10";"08";21;2016;32
"28079047";"10";"08";22;2016;23
"28079047";"10";"08";23;2016;28
"28079047";"10";"08";24;2016;17
"28079047";"10";"08";25;2016;22
"28079047";"10";"08";26;2016;12
"28079047";"10";"08";27;2016;14
"28079047";"10";"08";28;2016;19
"28079047";"10";"08";29;2016;29
"28079047";"10";"08";30;2016;24
"28079047";"10";"08";31;2016;18
"28079047";"10";"09";1;2016;16
"28079047";"10";"09";2;2016;9
"28079047";"10";"09";3;2016;14
"28079047";"10";"09";4;2016;11
"28079047";"10";"09";5;2016;16
"28079047";"10";"09";6;2016;26
"28079047";"10";"09";7;2016;37
"28079047";"10";"09";8;2016;31
"28079047";"10";"09";9;2016;35
"28079047";"10";"09";10;2016;30
"28079047";"10";"09";11;2016;19
"28079047";"10";"09";12;2016;28
"28079047";"10";"09";13;2016;38
"28079047";"10";"09";14;2016;29
"28079047";"10";"09";15;2016;27
"28079047";"10";"09";16;2016;39
"28079047";"10";"09";17;2016;33
"28079047";"10";"09";18;2016;15
"28079047";"10";"09";19;2016;18
"28079047";"10";"09";20;2016;31
"28079047";"10";"09";21;2016;42
"28079047";"10";"09";22;2016;53
"28079047";"10";"09";23;2016;48
"28079047";"10";"09";24;2016;23
"28079047";"10";"09";25;2016;29
"28079047";"10";"09";26;2016;42
"28079047";"10";"09";27;2016;44
"28079047";"10";"09";28;2016;45
"28079047";"10";"09";29;2016;41
"28079047";"10";"09";30;2016;36
"28079047";"10";"10";1;2016;36
"28079047";"10";"10";2;2016;34
"28079047";"10";"10";3;2016;44
"28079047";"10";"10";4;2016;47
"28079047";"10";"10";5;2016;47
"28079047";"10";"10";6;2016;48
"28079047";"10";"10";7;2016;45
"28079047";"10";"10";8;2016;15
"28079047";"10";"10";9;2016;15
"28079047";"10";"10";10;2016;36
"28079047";"10";"10";11;2016;53
"28079047";"10";"10";12;2016;46
"28079047";"10";"10";13;2016;59
"28079047";"10";"10";14;2016;54
"28079047";"10";"10";15;2016;37
"28079047";"10";"10";16;2016;41
"28079047";"10";"10";17;2016;48
"28079047";"10";"10";18;2016;57
"28079047";"10";"10";19;2016;60
"28079047";"10";"10";20;2016;25
"28079047";"10";"10";21;2016;38
"28079047";"10";"10";22;2016;39
"28079047";"10";"10";23;2016;27
"28079047";"10";"10";24;2016;14
"28079047";"10";"10";25;2016;12
"28079047";"10";"10";26;2016;15
"28079047";"10";"10";27;2016;12
"28079047";"10";"10";28;2016;14
"28079047";"10";"10";29;2016;14
"28079047";"10";"10";30;2016;22
"28079047";"10";"10";31;2016;28
"28079047";"10";"11";1;2016;23
"28079047";"10";"11";2;2016;26
"28079047";"10";"11";3;2016;10
"28079047";"10";"11";4;2016;9
"28079047";"10";"11";5;2016;8
"28079047";"10";"11";6;2016;10
"28079047";"10";"11";7;2016;28
"28079047";"10";"11";8;2016;23
"28079047";"10";"11";9;2016;25
"28079047";"10";"11";10;2016;27
"28079047";"10";"11";11;2016;34
"28079047";"10";"11";12;2016;20
"28079047";"10";"11";13;2016;15
"28079047";"10";"11";14;2016;19
"28079047";"10";"11";15;2016;14
"28079047";"10";"11";16;2016;21
"28079047";"10";"11";17;2016;25
"28079047";"10";"11";18;2016;21
"28079047";"10";"11";19;2016;10
"28079047";"10";"11";20;2016;13
"28079047";"10";"11";21;2016;19
"28079047";"10";"11";22;2016;14
"28079047";"10";"11";23;2016;17
"28079047";"10";"11";24;2016;25
"28079047";"10";"11";25;2016;33
"28079047";"10";"11";26;2016;22
"28079047";"10";"11";27;2016;26
"28079047";"10";"11";28;2016;37
"28079047";"10";"11";29;2016;41
"28079047";"10";"11";30;2016;43
"28079047";"10";"12";1;2016;44
"28079047";"10";"12";2;2016;15
"28079047";"10";"12";3;2016;22
"28079047";"10";"12";4;2016;23
"28079047";"10";"12";5;2016;22
"28079047";"10";"12";6;2016;13
"28079047";"10";"12";7;2016;29
"28079047";"10";"12";8;2016;31
"28079047";"10";"12";9;2016;34
"28079047";"10";"12";10;2016;21
"28079047";"10";"12";11;2016;11
"28079047";"10";"12";12;2016;10
"28079047";"10";"12";13;2016;10
"28079047";"10";"12";14;2016;10
"28079047";"10";"12";15;2016;13
"28079047";"10";"12";16;2016;11
"28079047";"10";"12";17;2016;11
"28079047";"10";"12";18;2016;11
"28079047";"10";"12";19;2016;17
"28079047";"10";"12";20;2016;40
"28079047";"10";"12";21;2016;63
"28079047";"10";"12";22;2016;48
"28079047";"10";"12";23;2016;45
"28079047";"10";"12";24;2016;12
"28079047";"10";"12";25;2016;23
"28079047";"10";"12";26;2016;32
"28079047";"10";"12";27;2016;46
"28079047";"10";"12";28;2016;32
"28079047";"10";"12";29;2016;22
"28079047";"10";"12";30;2016;27
"28079047";"10";"12";31;2016;36
"28079048";"07";"01";1;2016;11
"28079048";"07";"01";2;2016;17
"28079048";"07";"01";3;2016;59
"28079048";"07";"01";4;2016;32
"28079048";"07";"01";5;2016;45
"28079048";"07";"01";6;2016;14
"28079048";"07";"01";7;2016;19
"28079048";"07";"01";8;2016;12
"28079048";"07";"01";9;2016;15
"28079048";"07";"01";10;2016;31
"28079048";"07";"01";11;2016;20
"28079048";"07";"01";12;2016;93
"28079048";"07";"01";13;2016;108
"28079048";"07";"01";14;2016;90
"28079048";"07";"01";15;2016;54
"28079048";"07";"01";16;2016;24
"28079048";"07";"01";17;2016;158
"28079048";"07";"01";18;2016;88
"28079048";"07";"01";19;2016;99
"28079048";"07";"01";20;2016;24
"28079048";"07";"01";21;2016;7
"28079048";"07";"01";22;2016;4
"28079048";"07";"01";23;2016;5
"28079048";"07";"01";24;2016;21
"28079048";"07";"01";25;2016;35
"28079048";"07";"01";26;2016;42
"28079048";"07";"01";27;2016;34
"28079048";"07";"01";28;2016;23
"28079048";"07";"01";29;2016;16
"28079048";"07";"01";30;2016;15
"28079048";"07";"01";31;2016;11
"28079048";"07";"02";1;2016;17
"28079048";"07";"02";2;2016;29
"28079048";"07";"02";3;2016;135
"28079048";"07";"02";4;2016;121
"28079048";"07";"02";5;2016;46
"28079048";"07";"02";6;2016;66
"28079048";"07";"02";7;2016;62
"28079048";"07";"02";8;2016;58
"28079048";"07";"02";9;2016;77
"28079048";"07";"02";10;2016;47
"28079048";"07";"02";11;2016;65
"28079048";"07";"02";12;2016;39
"28079048";"07";"02";13;2016;13
"28079048";"07";"02";14;2016;14
"28079048";"07";"02";15;2016;27
"28079048";"07";"02";16;2016;20
"28079048";"07";"02";17;2016;14
"28079048";"07";"02";18;2016;47
"28079048";"07";"02";19;2016;25
"28079048";"07";"02";20;2016;10
"28079048";"07";"02";21;2016;11
"28079048";"07";"02";22;2016;15
"28079048";"07";"02";23;2016;46
"28079048";"07";"02";24;2016;29
"28079048";"07";"02";25;2016;51
"28079048";"07";"02";26;2016;119
"28079048";"07";"02";27;2016;1
"28079048";"07";"02";28;2016;7
"28079048";"07";"03";1;2016;4
"28079048";"07";"03";2;2016;10
"28079048";"07";"03";3;2016;11
"28079048";"07";"03";4;2016;11
"28079048";"07";"03";5;2016;3
"28079048";"07";"03";6;2016;3
"28079048";"07";"03";7;2016;7
"28079048";"07";"03";8;2016;6
"28079048";"07";"03";9;2016;7
"28079048";"07";"03";10;2016;13
"28079048";"07";"03";11;2016;13
"28079048";"07";"03";12;2016;10
"28079048";"07";"03";13;2016;6
"28079048";"07";"03";14;2016;9
"28079048";"07";"03";15;2016;15
"28079048";"07";"03";16;2016;19
"28079048";"07";"03";17;2016;16
"28079048";"07";"03";18;2016;23
"28079048";"07";"03";19;2016;6
"28079048";"07";"03";20;2016;7
"28079048";"07";"03";21;2016;5
"28079048";"07";"03";22;2016;6
"28079048";"07";"03";23;2016;8
"28079048";"07";"03";24;2016;8
"28079048";"07";"03";25;2016;9
"28079048";"07";"03";26;2016;12
"28079048";"07";"03";27;2016;7
"28079048";"07";"03";28;2016;13
"28079048";"07";"03";29;2016;15
"28079048";"07";"03";30;2016;13
"28079048";"07";"03";31;2016;23
"28079048";"07";"04";1;2016;26
"28079048";"07";"04";2;2016;10
"28079048";"07";"04";3;2016;26
"28079048";"07";"04";4;2016;9
"28079048";"07";"04";5;2016;8
"28079048";"07";"04";6;2016;6
"28079048";"07";"04";7;2016;17
"28079048";"07";"04";8;2016;32
"28079048";"07";"04";9;2016;37
"28079048";"07";"04";10;2016;5
"28079048";"07";"04";11;2016;3
"28079048";"07";"04";12;2016;7
"28079048";"07";"04";13;2016;12
"28079048";"07";"04";14;2016;19
"28079048";"07";"04";15;2016;3
"28079048";"07";"04";16;2016;2
"28079048";"07";"04";17;2016;2
"28079048";"07";"04";18;2016;5
"28079048";"07";"04";19;2016;5
"28079048";"07";"04";20;2016;5
"28079048";"07";"04";21;2016;2
"28079048";"07";"04";22;2016;2
"28079048";"07";"04";23;2016;1
"28079048";"07";"04";24;2016;1
"28079048";"07";"04";25;2016;2
"28079048";"07";"04";26;2016;2
"28079048";"07";"04";27;2016;10
"28079048";"07";"04";28;2016;7
"28079048";"07";"04";29;2016;4
"28079048";"07";"04";30;2016;2
"28079048";"07";"05";1;2016;1
"28079048";"07";"05";2;2016;2
"28079048";"07";"05";3;2016;8
"28079048";"07";"05";4;2016;10
"28079048";"07";"05";5;2016;15
"28079048";"07";"05";6;2016;4
"28079048";"07";"05";7;2016;3
"28079048";"07";"05";8;2016;1
"28079048";"07";"05";9;2016;6
"28079048";"07";"05";10;2016;7
"28079048";"07";"05";11;2016;7
"28079048";"07";"05";12;2016;6
"28079048";"07";"05";13;2016;8
"28079048";"07";"05";14;2016;5
"28079048";"07";"05";15;2016;3
"28079048";"07";"05";16;2016;5
"28079048";"07";"05";17;2016;6
"28079048";"07";"05";18;2016;7
"28079048";"07";"05";19;2016;4
"28079048";"07";"05";20;2016;5
"28079048";"07";"05";21;2016;4
"28079048";"07";"05";22;2016;2
"28079048";"07";"05";23;2016;4
"28079048";"07";"05";24;2016;7
"28079048";"07";"05";25;2016;14
"28079048";"07";"05";26;2016;7
"28079048";"07";"05";27;2016;8
"28079048";"07";"05";28;2016;5
"28079048";"07";"05";29;2016;3
"28079048";"07";"05";30;2016;8
"28079048";"07";"05";31;2016;2
"28079048";"07";"06";1;2016;3
"28079048";"07";"06";2;2016;2
"28079048";"07";"06";3;2016;3
"28079048";"07";"06";4;2016;3
"28079048";"07";"06";5;2016;2
"28079048";"07";"06";6;2016;7
"28079048";"07";"06";7;2016;7
"28079048";"07";"06";8;2016;8
"28079048";"07";"06";9;2016;15
"28079048";"07";"06";10;2016;8
"28079048";"07";"06";11;2016;2
"28079048";"07";"06";12;2016;3
"28079048";"07";"06";13;2016;9
"28079048";"07";"06";14;2016;6
"28079048";"07";"06";15;2016;7
"28079048";"07";"06";16;2016;7
"28079048";"07";"06";17;2016;10
"28079048";"07";"06";18;2016;3
"28079048";"07";"06";19;2016;4
"28079048";"07";"06";20;2016;8
"28079048";"07";"06";21;2016;14
"28079048";"07";"06";22;2016;10
"28079048";"07";"06";23;2016;3
"28079048";"07";"06";24;2016;3
"28079048";"07";"06";25;2016;1
"28079048";"07";"06";26;2016;4
"28079048";"07";"06";27;2016;7
"28079048";"07";"06";28;2016;11
"28079048";"07";"06";29;2016;4
"28079048";"07";"06";30;2016;5
"28079048";"07";"07";1;2016;4
"28079048";"07";"07";2;2016;3
"28079048";"07";"07";3;2016;3
"28079048";"07";"07";4;2016;3
"28079048";"07";"07";5;2016;4
"28079048";"07";"07";6;2016;4
"28079048";"07";"07";7;2016;4
"28079048";"07";"07";8;2016;10
"28079048";"07";"07";9;2016;2
"28079048";"07";"07";10;2016;2
"28079048";"07";"07";11;2016;20
"28079048";"07";"07";12;2016;18
"28079048";"07";"07";13;2016;12
"28079048";"07";"07";14;2016;0
"28079048";"07";"07";15;2016;16
"28079048";"07";"07";16;2016;4
"28079048";"07";"07";17;2016;2
"28079048";"07";"07";18;2016;8
"28079048";"07";"07";19;2016;6
"28079048";"07";"07";20;2016;13
"28079048";"07";"07";21;2016;10
"28079048";"07";"07";22;2016;15
"28079048";"07";"07";23;2016;2
"28079048";"07";"07";24;2016;1
"28079048";"07";"07";25;2016;2
"28079048";"07";"07";26;2016;11
"28079048";"07";"07";27;2016;7
"28079048";"07";"07";28;2016;8
"28079048";"07";"07";29;2016;9
"28079048";"07";"07";30;2016;1
"28079048";"07";"08";1;2016;7
"28079048";"07";"08";2;2016;6
"28079048";"07";"08";3;2016;5
"28079048";"07";"08";4;2016;6
"28079048";"07";"08";5;2016;6
"28079048";"07";"08";6;2016;3
"28079048";"07";"08";7;2016;2
"28079048";"07";"08";8;2016;2
"28079048";"07";"08";9;2016;6
"28079048";"07";"08";10;2016;10
"28079048";"07";"08";11;2016;7
"28079048";"07";"08";12;2016;12
"28079048";"07";"08";13;2016;2
"28079048";"07";"08";14;2016;4
"28079048";"07";"08";15;2016;4
"28079048";"07";"08";16;2016;12
"28079048";"07";"08";17;2016;9
"28079048";"07";"08";18;2016;9
"28079048";"07";"08";19;2016;3
"28079048";"07";"08";20;2016;2
"28079048";"07";"08";21;2016;2
"28079048";"07";"08";22;2016;4
"28079048";"07";"08";23;2016;5
"28079048";"07";"08";24;2016;6
"28079048";"07";"08";25;2016;6
"28079048";"07";"08";26;2016;5
"28079048";"07";"08";27;2016;2
"28079048";"07";"08";28;2016;2
"28079048";"07";"08";29;2016;20
"28079048";"07";"08";30;2016;14
"28079048";"07";"08";31;2016;9
"28079048";"07";"09";1;2016;11
"28079048";"07";"09";2;2016;6
"28079048";"07";"09";3;2016;6
"28079048";"07";"09";4;2016;5
"28079048";"07";"09";5;2016;7
"28079048";"07";"09";6;2016;14
"28079048";"07";"09";7;2016;31
"28079048";"07";"09";8;2016;14
"28079048";"07";"09";9;2016;16
"28079048";"07";"09";10;2016;14
"28079048";"07";"09";11;2016;0
"28079048";"07";"09";12;2016;0
"28079048";"07";"09";13;2016;0
"28079048";"07";"09";14;2016;0
"28079048";"07";"09";15;2016;12
"28079048";"07";"09";16;2016;10
"28079048";"07";"09";17;2016;8
"28079048";"07";"09";18;2016;5
